N,P,K,ph,temperature,humidity,rainfall,label,location,latitude,longitude
20,23,11,6.407715561,31.852069399999998,90.12220323,109.9455062,orange,Spain,39.4637,-0.3763
18,14,11,6.550814117000001,28.04799508,90.00621688,117.1311498,orange,Brazil,-14.235,-51.9253
34,11,10,7.36220835,31.75048899,94.59551226,115.1989301,orange,Brazil,-14.235,-51.9253
20,29,10,7.36549204,29.07412717,93.27189064,100.7896871,orange,Brazil,-14.235,-51.9253
37,24,13,7.8546243,19.14381903,90.71037456,108.0230792,orange,Brazil,-14.235,-51.9253
12,8,10,7.995848977,16.14820285,91.4448027,107.4287664,orange,USA,27.994402,-81.760254
34,10,14,6.725600855,34.05296914,92.05811721,116.8020848,orange,Spain,39.4637,-0.3763
6,13,9,7.786725333,34.51423957,90.56151463,118.32719679999998,orange,Spain,39.4637,-0.3763
27,30,5,7.656978112000001,32.71748548,90.54608254,113.328978,orange,Spain,39.4637,-0.3763
13,8,12,7.105904818,25.16296632,92.54736032,114.3117197,orange,USA,27.994402,-81.760254
6,7,7,7.199106204,27.68167318,94.47316879,113.9995146,orange,USA,27.994402,-81.760254
40,17,15,7.871063004,21.35093384,90.9492967,107.0862095,orange,Brazil,-14.235,-51.9253
31,26,9,7.566165721,11.69894639,93.25638873,103.2005992,orange,Spain,39.4637,-0.3763
61,68,50,6.7932454170000005,35.21462816,91.49725058,243.0745066,papaya,Philippines,12.8797,121.774
58,46,45,6.576261427,42.39413392,90.79028064,88.46607497,papaya,Indonesia,-0.7893,113.9213
45,47,55,6.751452932,38.4191628,91.14220381,119.2653877,papaya,India,20.5937,78.9629
39,65,53,6.560743092999999,35.33294932,92.11508608,235.6133585,papaya,Philippines,12.8797,121.774
31,68,45,6.938313356,42.92325255,90.07600528,196.2408242,papaya,Indonesia,-0.7893,113.9213
70,68,45,6.991626158,33.83508569,92.85470152,203.4044028,papaya,Indonesia,-0.7893,113.9213
68,62,50,6.977700268,33.20258348,92.76437927,197.5282582,papaya,Philippines,12.8797,121.774
34,65,47,6.833768535,23.48546973,93.71043692,191.7760562,papaya,India,20.5937,78.9629
38,68,54,6.739170045,29.33710543,90.81781439,202.0572747,papaya,Indonesia,-0.7893,113.9213
69,64,47,6.993473247000001,40.21199348,94.50766912,186.6762324,papaya,Philippines,12.8797,121.774
58,51,47,6.757470637000001,42.13473976,91.70445386,197.402901,papaya,India,20.5937,78.9629
59,47,53,6.8506632320000005,32.86316618,91.4618874,47.271547,papaya,Indonesia,-0.7893,113.9213
44,64,54,6.74274935,29.80744318,91.38048469,232.7046126,papaya,India,20.5937,78.9629
56,57,48,6.506120752,31.56213762,93.0484859,63.62250788,papaya,Philippines,12.8797,121.774
69,60,54,6.98992719,36.32268069,93.06134398,141.1736926,papaya,Indonesia,-0.7893,113.9213
56,58,49,6.69215564,37.13165026,94.60761797,172.47880619999995,papaya,Philippines,12.8797,121.774
49,55,53,6.544029776,38.4418717,93.63739039,77.71566883,papaya,Indonesia,-0.7893,113.9213
38,51,52,6.927803911,32.66160599,90.78931681,78.85085502,papaya,Philippines,12.8797,121.774
54,65,47,6.721835879,27.92765919,91.55594211,149.91075569999995,papaya,Philippines,12.8797,121.774
57,57,51,6.99223441,39.01793345,91.48815629,105.8841531,papaya,India,20.5937,78.9629
39,52,53,6.704204398,32.51247398,94.65904123,51.07048113,papaya,Indonesia,-0.7893,113.9213
58,67,45,6.702424548,38.72382798,91.72514851,62.62377075,papaya,India,20.5937,78.9629
61,64,52,6.641098708,43.30204933,92.83405443,110.562229,papaya,Indonesia,-0.7893,113.9213
34,62,55,6.585346229,27.58548913,90.72526502,238.5008779,papaya,Indonesia,-0.7893,113.9213
31,48,45,6.563134737,40.78881819,92.90951393,132.7923586,papaya,Indonesia,-0.7893,113.9213
47,46,52,6.502289472999999,23.19451074,91.40301608,206.3999208,papaya,Philippines,12.8797,121.774
32,68,52,6.800321319,32.68067385,92.61715632,248.8592986,papaya,India,20.5937,78.9629
36,59,46,6.721130542999999,34.28879307,93.61082872,127.2509777,papaya,Indonesia,-0.7893,113.9213
61,51,51,6.574677594,39.30050027,94.16193416,120.9512466,papaya,Indonesia,-0.7893,113.9213
70,54,46,6.919342407,39.73149053,91.12220596,122.7628653,papaya,India,20.5937,78.9629
44,56,49,6.519779582999999,39.23342464,91.25589286,64.4478499,papaya,India,20.5937,78.9629
34,68,51,6.687088097999999,27.34734861,94.17756725,40.35153141,papaya,India,20.5937,78.9629
50,59,47,6.747975732,40.76998685,92.09278584,209.8678411,papaya,Indonesia,-0.7893,113.9213
39,70,52,6.65149129,26.26559543,90.79668055,59.49373381,papaya,Philippines,12.8797,121.774
34,61,49,6.502675132,28.12971499,93.3210737,117.8201907,papaya,Philippines,12.8797,121.774
44,60,55,6.825371185,34.2804607,90.55561637,98.54047745,papaya,Philippines,12.8797,121.774
31,62,52,6.99104104,33.7960155,93.00754254,182.026807,papaya,Philippines,12.8797,121.774
65,62,51,6.5116248410000015,31.53243779,90.87394933,207.0735119,papaya,Indonesia,-0.7893,113.9213
44,57,53,6.93172108,42.30495821,90.51431779,74.876786,papaya,Indonesia,-0.7893,113.9213
50,47,48,6.712772332999999,24.63676897,90.61964344,218.2299187,papaya,Indonesia,-0.7893,113.9213
43,50,48,6.63016515,28.28222883,91.37059792,179.27208069999998,papaya,India,20.5937,78.9629
60,46,53,6.761953186,24.48620746,92.98254537,183.49095,papaya,Philippines,12.8797,121.774
70,68,55,6.691202286,42.84609252,94.63548176,78.80996390000001,papaya,India,20.5937,78.9629
59,62,52,6.608667683999999,43.67549305,93.10887229,103.8235658,papaya,Philippines,12.8797,121.774
60,58,51,6.840802254,42.07213781,92.92203105,165.7412972,papaya,India,20.5937,78.9629
42,60,47,6.834808347999999,33.46873719,92.12746225,136.8277041,papaya,Philippines,12.8797,121.774
35,66,47,6.953439161,31.7018373,91.66232213,48.83810592,papaya,Indonesia,-0.7893,113.9213
34,65,48,6.665024507999999,41.41968393,90.03863107,199.3096432,papaya,India,20.5937,78.9629
36,54,46,6.662875839,42.54744013,94.94482086,214.41038480000003,papaya,Philippines,12.8797,121.774
39,64,52,6.678695788,28.91842453,94.63676767,63.68794608,papaya,Indonesia,-0.7893,113.9213
37,52,47,6.54277684,43.08022702,93.90305729,211.8529059,papaya,Philippines,12.8797,121.774
33,47,46,6.839443833,29.20300896,93.96834049,209.4083305,papaya,Philippines,12.8797,121.774
34,48,48,6.805277038,41.04224355,91.37258067,181.527598,papaya,Philippines,12.8797,121.774
49,54,50,6.762522087000001,25.62446619,93.18240298,97.26336657,papaya,India,20.5937,78.9629
40,65,49,6.678449317999999,35.32876402,91.06138506,163.9069365,papaya,India,20.5937,78.9629
68,52,49,6.577192175,24.42561272,92.27749066,63.35298768,papaya,India,20.5937,78.9629
50,46,52,6.734005647999999,31.18298415,90.21646909,54.01872359,papaya,Indonesia,-0.7893,113.9213
65,63,50,6.524459342,31.88342554,91.3256535,79.27201575,papaya,Philippines,12.8797,121.774
40,49,47,6.501521192,42.93368602,91.1756748,246.36132680000003,papaya,Indonesia,-0.7893,113.9213
42,53,48,6.758479569,23.11407669,94.31994776,231.5153161,papaya,India,20.5937,78.9629
49,55,51,6.676578778,24.87212063,93.90560147,135.16945249999998,papaya,Philippines,12.8797,121.774
59,62,49,6.941496806,43.36051537,93.35191636,114.778071,papaya,Indonesia,-0.7893,113.9213
63,58,47,6.864143752,26.83054058,90.75379971,144.66564440000005,papaya,India,20.5937,78.9629
70,65,52,6.583528529,30.42012134,93.12659793,75.95295,papaya,India,20.5937,78.9629
63,50,52,6.751747609,28.64555584,93.22642604,115.8163936,papaya,Indonesia,-0.7893,113.9213
40,64,47,6.893509446,32.50037548,93.47888842,71.73759526,papaya,Indonesia,-0.7893,113.9213
63,58,50,6.720744449,43.03714283,94.6428898,41.5856585,papaya,Philippines,12.8797,121.774
45,58,49,6.827812549,30.10773379,90.34546355,75.24521981,papaya,Indonesia,-0.7893,113.9213
66,69,47,6.912299695,23.69212243,93.61055571,87.53393983,papaya,Philippines,12.8797,121.774
54,67,52,6.586107335,35.67667332,93.30641944,141.3381168,papaya,Indonesia,-0.7893,113.9213
69,67,52,6.827305908,27.71948962,94.43877142,82.83061083,papaya,Philippines,12.8797,121.774
67,68,49,6.821774589,35.26824831,92.38282957,149.8488208,papaya,Indonesia,-0.7893,113.9213
45,57,47,6.656458831,23.16855863,90.78821158,161.68920930000004,papaya,Indonesia,-0.7893,113.9213
56,50,52,6.770384816,33.08706051,92.25197542,88.1300769,papaya,Philippines,12.8797,121.774
70,50,53,6.933809742999999,37.4620912,90.44967809,172.3458448,papaya,Philippines,12.8797,121.774
44,47,45,6.579441304,38.73218907,94.73613484,218.142147,papaya,India,20.5937,78.9629
50,60,47,6.92791761,32.57720726,92.74889453,93.7942847,papaya,India,20.5937,78.9629
52,51,53,6.985804083,38.38231475,93.10378595,210.2735346,papaya,Philippines,12.8797,121.774
35,68,45,6.612429546,42.93605359,90.09448142,234.8466111,papaya,India,20.5937,78.9629
68,69,52,6.813383387000001,25.65492304,92.74501561,52.95477913,papaya,Indonesia,-0.7893,113.9213
32,55,52,6.967759599999999,37.58899717,91.99740365,159.6577388,papaya,Indonesia,-0.7893,113.9213
32,55,51,6.57398033,29.60718808,93.15642801,62.68710535,papaya,Philippines,12.8797,121.774
48,62,47,6.803094965,25.34756111,93.02871078,174.40123369999995,papaya,Indonesia,-0.7893,113.9213
39,69,53,6.964955435,25.9300384,93.02357765,241.8202079,papaya,Philippines,12.8797,121.774
49,61,45,6.764213299,32.76795887,94.57377401,240.4795923,papaya,Philippines,12.8797,121.774
48,57,54,6.617703177999999,29.02328049,90.20396783,126.8069869,papaya,India,20.5937,78.9629
69,66,49,6.52711001,40.00439101,90.17015833,92.11877372,papaya,Philippines,12.8797,121.774
53,55,55,6.709668804,33.32315744,91.25271223,234.496633,papaya,India,20.5937,78.9629
38,61,52,6.620729882000001,31.22790131,94.94021378,46.44279118,papaya,Indonesia,-0.7893,113.9213
57,64,55,6.583760498999999,26.68386496,92.9585411,62.50689682,papaya,Philippines,12.8797,121.774
51,57,55,6.6764073370000006,24.70528368,90.14732171,108.4103158,papaya,Indonesia,-0.7893,113.9213
56,65,45,6.751298936,38.2016825,93.97379963,218.09088140000003,papaya,India,20.5937,78.9629
54,66,52,6.867554147000001,36.56769731,93.79503425,104.4218596,papaya,Philippines,12.8797,121.774
58,55,47,6.7424900270000006,26.05375792,93.69111672,240.6863901,papaya,Philippines,12.8797,121.774
68,70,54,6.986228647000001,31.29986342,92.76039164,54.77830202,papaya,India,20.5937,78.9629
42,59,55,6.979102243,40.10207731,94.35110201,149.1199989,papaya,Indonesia,-0.7893,113.9213
43,64,47,6.8256647820000005,38.58954491,91.58076549,102.2708231,papaya,Indonesia,-0.7893,113.9213
35,67,49,6.617066674,41.31330062,91.1508798,239.7427554,papaya,Indonesia,-0.7893,113.9213
56,59,55,6.551892637999999,37.03551903,91.79430166,188.5181422,papaya,Philippines,12.8797,121.774
39,64,53,6.598860305,23.012401800000006,91.07355541,208.3357976,papaya,India,20.5937,78.9629
18,30,29,6.4200187170000005,26.762749300000007,92.86056895,224.5903664,coconut,India,10.8505,76.2711
37,23,28,5.7400545670000005,25.61294367,94.3138837,224.3206759,coconut,India,10.8505,76.2711
13,28,33,5.686972967000001,28.130115000000004,95.64807631,151.0761899,coconut,Philippines,12.8797,121.774
2,21,35,6.293662362999999,25.02887163,91.53720922,179.8248944,coconut,Indonesia,-0.7893,113.9213
10,18,35,6.381975465,27.79797651,99.64573002,181.6942283,coconut,India,10.8505,76.2711
7,11,32,5.542169138999999,29.25902906,95.11294697,184.7624496,coconut,Philippines,12.8797,121.774
39,5,31,5.551963184,27.10134661,93.69979946,150.9502632,coconut,India,10.8505,76.2711
34,6,27,5.8607404810000014,25.84726298,90.92669463,147.8888994,coconut,Philippines,12.8797,121.774
31,30,29,5.558807063,26.58580443,90.98617591,178.8116076,coconut,Indonesia,-0.7893,113.9213
25,7,35,5.55771171,28.38503882,99.18843684,189.67113490000003,coconut,India,10.8505,76.2711
16,18,26,5.568365926,28.43647052,91.81320717,145.54144130000003,coconut,India,10.8505,76.2711
26,10,33,6.07071786,28.27298134,96.93649473,198.8234862,coconut,India,10.8505,76.2711
27,8,32,5.627860548999998,27.00648436,96.46168931,144.3331315,coconut,India,10.8505,76.2711
37,18,30,6.38488418,27.63551259,99.34854917,157.91715369999997,coconut,Philippines,12.8797,121.774
19,15,34,5.6858890660000005,26.29644905,99.65809151,215.9195049,coconut,India,10.8505,76.2711
0,19,33,6.234458417000001,27.1326009,95.23797989,204.7206567,coconut,India,10.8505,76.2711
31,20,26,6.443168642000001,25.56567803,97.61361544,199.7936345,coconut,Philippines,12.8797,121.774
9,17,32,5.842317989,25.94951662,93.40548703,172.0540491,coconut,Indonesia,-0.7893,113.9213
22,11,29,5.955742971,28.03380598,95.01630593,218.0055713,coconut,Philippines,12.8797,121.774
31,6,26,5.741367375,29.12859129,91.30924833,157.2388553,coconut,India,10.8505,76.2711
34,6,30,5.948342571,27.0828252,97.00155491,171.7575545,coconut,Indonesia,-0.7893,113.9213
24,6,32,6.387067562,28.11321494,90.01734526,172.48136409999995,coconut,Philippines,12.8797,121.774
1,8,26,5.562911913,27.5136304,94.18955816,156.6732553,coconut,Indonesia,-0.7893,113.9213
31,13,33,5.85971872,27.63834933,95.48763389,205.5463111,coconut,Philippines,12.8797,121.774
10,9,28,6.282955072999999,29.01256899,94.01014388,150.05003119999995,coconut,Indonesia,-0.7893,113.9213
36,27,26,6.25449571,26.58413917,95.78923137,171.6262299,coconut,India,10.8505,76.2711
38,24,33,5.973853124,28.28905147,97.00396405,142.9403233,coconut,Indonesia,-0.7893,113.9213
11,6,25,6.081568052000001,28.69164799,96.65248672,178.9635457,coconut,India,10.8505,76.2711
16,14,30,6.37466756,29.70931288,96.30484325,209.84539930000005,coconut,India,10.8505,76.2711
33,14,35,6.027707171,27.14865285,96.66355213,149.2433497,coconut,India,10.8505,76.2711
16,6,29,5.868285082000001,29.28725038,91.95614918,132.1491176,coconut,India,10.8505,76.2711
32,11,31,6.205931637999999,25.06871967,93.31410447,134.84190690000003,coconut,Philippines,12.8797,121.774
38,14,30,5.5707453860000005,26.92449525,91.20106019,194.9022136,coconut,Indonesia,-0.7893,113.9213
8,6,33,6.095261012999999,28.27804288,93.64761266,171.9457959,coconut,India,10.8505,76.2711
23,6,33,6.025789594,29.18032562,92.73041222,204.9603677,coconut,India,10.8505,76.2711
29,25,35,5.542873799,28.3575072,91.64509299,160.73069909999995,coconut,India,10.8505,76.2711
24,14,33,6.366219551,29.38072512,93.27565685,218.5241851,coconut,India,10.8505,76.2711
32,12,30,5.579845008,25.39241091,98.08951196,218.080385,coconut,Indonesia,-0.7893,113.9213
30,25,31,5.804965067,26.31270635,98.62048026,208.1181381,coconut,Philippines,12.8797,121.774
14,21,35,6.121005506,29.52501367,91.91185319,194.3100272,coconut,Philippines,12.8797,121.774
27,22,29,6.000248647,28.83214859,92.17170353,145.41723869999996,coconut,Indonesia,-0.7893,113.9213
40,5,29,5.820978791,28.48444906,97.76865458,160.389421,coconut,Indonesia,-0.7893,113.9213
17,11,32,5.620733794,28.74013335,93.39676499,156.76508230000005,coconut,India,10.8505,76.2711
30,30,35,6.001936419,25.00872392,95.59224018,165.8092179,coconut,Philippines,12.8797,121.774
28,10,30,6.305740522000001,29.8690834,91.14723422,192.7678575,coconut,Indonesia,-0.7893,113.9213
39,7,29,6.362544111,27.54273211,94.59086121,150.2012138,coconut,Philippines,12.8797,121.774
32,20,35,5.588655387,26.52166434,98.38227669,144.6261698,coconut,Indonesia,-0.7893,113.9213
7,15,32,6.182232762000001,25.03512351,95.89739958,174.796583,coconut,India,10.8505,76.2711
29,17,29,5.959493188,29.20394909,95.66997327,211.2506267,coconut,India,10.8505,76.2711
34,15,34,5.677282677999999,27.05826457,91.10510371,224.70069530000004,coconut,India,10.8505,76.2711
14,23,25,5.6121227970000005,26.18552389,96.96637916,135.4186222,coconut,India,10.8505,76.2711
18,19,29,6.206077742000001,27.59376845,92.48519606,162.8432736,coconut,Indonesia,-0.7893,113.9213
7,21,35,5.764812076,25.76011662,94.65830608,131.24514140000002,coconut,Indonesia,-0.7893,113.9213
24,27,34,6.203376525,28.87862994,95.11320315,145.0583117,coconut,Indonesia,-0.7893,113.9213
39,29,29,6.143662699,26.50908611,94.48414544,199.8778403,coconut,Indonesia,-0.7893,113.9213
29,8,28,6.100429497,26.87037587,91.72546257,214.4128874,coconut,Indonesia,-0.7893,113.9213
10,24,27,5.7084096010000005,27.57283516,94.90485697,145.9298935,coconut,Indonesia,-0.7893,113.9213
0,29,32,5.868255858,28.05912437,98.3670985,171.65163959999995,coconut,India,10.8505,76.2711
32,11,31,6.461225827000001,29.51611558,92.56492864,131.2116167,coconut,Indonesia,-0.7893,113.9213
37,10,32,6.165084855,28.96318258,95.16333673,222.803013,coconut,Indonesia,-0.7893,113.9213
20,29,27,6.047044342,25.09897688,92.36099489,157.7592626,coconut,India,10.8505,76.2711
31,29,35,6.137102505,27.1872282,92.19906776,141.3220576,coconut,Indonesia,-0.7893,113.9213
17,30,27,5.894027065,29.03065024,90.79093862,205.5720367,coconut,Indonesia,-0.7893,113.9213
1,12,30,5.56222383,27.754298,95.94643831,131.09000759999998,coconut,Philippines,12.8797,121.774
6,13,29,5.832608027999999,27.31155708,99.96906006,201.8258633,coconut,India,10.8505,76.2711
15,28,32,6.2185718739999984,28.84270971,99.64328526,224.4016682,coconut,Indonesia,-0.7893,113.9213
27,24,29,6.142010637,26.61423461,96.97300803,191.006688,coconut,Philippines,12.8797,121.774
3,23,30,6.078807239,29.70143197,95.65754365,215.1968037,coconut,Indonesia,-0.7893,113.9213
8,26,26,5.702484758,25.54759871,91.64194826,212.867626,coconut,Philippines,12.8797,121.774
20,28,26,5.547594847,26.37978453,91.49882979,167.0470997,coconut,Philippines,12.8797,121.774
26,18,27,5.836075368,27.45907759,92.90736493,142.1430003,coconut,Philippines,12.8797,121.774
1,6,35,6.231662767,27.02269204,95.71935435,147.16824590000004,coconut,Philippines,12.8797,121.774
27,30,31,5.718120393,28.98545306,90.73966792,148.8398374,coconut,Indonesia,-0.7893,113.9213
23,7,34,5.852038202,26.1055118,91.52421214,134.1279669,coconut,Philippines,12.8797,121.774
0,26,31,5.547933273,25.0707247,95.02156793,192.9036306,coconut,Philippines,12.8797,121.774
38,6,25,6.156259104,25.54963273,96.92786777,191.2996157,coconut,India,10.8505,76.2711
25,12,26,6.436314406,28.56973521,95.67906668,134.83703480000003,coconut,Indonesia,-0.7893,113.9213
40,5,32,5.981169595,26.07010807,96.7036223,143.533473,coconut,India,10.8505,76.2711
0,19,31,6.271952832999999,25.51791333,94.38420565,178.7297725,coconut,Indonesia,-0.7893,113.9213
26,9,32,6.470465614,25.9490364,94.73860514,144.15711090000005,coconut,India,10.8505,76.2711
35,30,34,6.141502001,28.2974764,95.41122824,182.4482352,coconut,Indonesia,-0.7893,113.9213
19,30,30,5.826381164,29.56549169,91.40896307,224.83157290000003,coconut,Indonesia,-0.7893,113.9213
31,13,33,6.342463714,29.69952329,95.21224392,148.30036919999995,coconut,Philippines,12.8797,121.774
17,29,26,6.071897347,26.14162144,93.28415295,195.4115025,coconut,Indonesia,-0.7893,113.9213
2,30,30,6.331051715,26.00175125,94.79998418,209.540094,coconut,Philippines,12.8797,121.774
30,13,25,6.413184638,27.15116142,91.48889469,164.9182225,coconut,Philippines,12.8797,121.774
8,15,33,5.50158009,28.97318719,98.09861043,213.9011021,coconut,Philippines,12.8797,121.774
18,12,35,6.338720873,26.13958446,96.38580769,131.3387935,coconut,Philippines,12.8797,121.774
8,28,30,6.015672239,25.51618488,94.33465411,135.1272491,coconut,Indonesia,-0.7893,113.9213
40,22,29,5.735364307,27.55821802,99.98187601,174.62564809999995,coconut,India,10.8505,76.2711
27,10,33,6.465906333,27.81132822,97.48410555,154.06212209999995,coconut,Philippines,12.8797,121.774
21,20,31,5.855457599,25.60033702,99.7240104,165.82487319999996,coconut,Philippines,12.8797,121.774
3,9,35,6.318552972999999,26.91641934,99.84671638,225.6323656,coconut,Philippines,12.8797,121.774
22,16,27,6.006784979,29.1797902,90.27214288,188.9252083,coconut,Indonesia,-0.7893,113.9213
27,8,30,6.008386282999999,26.44600063,98.29937782,221.2258168,coconut,India,10.8505,76.2711
22,8,33,5.665785202,28.43572863,95.8840407,203.9283708,coconut,India,10.8505,76.2711
28,27,32,5.764615485,28.94099669,93.00109012,191.7723087,coconut,India,10.8505,76.2711
23,21,26,5.901495543999999,26.45488737,93.45042636,149.2220255,coconut,Philippines,12.8797,121.774
37,5,34,5.779032666,25.79490531,93.84150618,152.42387119999995,coconut,Philippines,12.8797,121.774
19,26,29,5.67154928,26.93141945,98.80313612,166.5712879,coconut,India,10.8505,76.2711
133,47,24,7.231324765,24.40228894,79.19732001,90.8022356,cotton,China,35.8617,104.1954
136,36,20,6.925412377000001,23.09595631,84.86275707,71.29581071,cotton,India,20.5937,78.9629
104,47,18,7.633437412,23.9656349,76.97696717,90.75616738,cotton,USA,31.9686,-99.9018
133,47,23,6.827354668,24.88738107,75.62137159,89.76050416,cotton,China,35.8617,104.1954
126,38,23,6.176716425,25.36243778,83.63276077,88.43618918,cotton,India,20.5937,78.9629
126,50,19,6.6287228360000015,24.69457084,81.7358876,78.58494391,cotton,China,35.8617,104.1954
113,41,20,7.256877571,25.0017188,80.53965818,96.32600992,cotton,China,35.8617,104.1954
121,45,22,6.443785385,22.45942937,81.30681027,64.23026638,cotton,India,20.5937,78.9629
121,47,16,7.7232401510000015,23.60564038,79.29573149,72.49800885,cotton,China,35.8617,104.1954
129,60,22,5.947448589,24.58453146,79.12404171,71.94608134,cotton,India,20.5937,78.9629
107,45,25,7.2277455160000015,23.0865933,83.55546146,71.84080724,cotton,USA,31.9686,-99.9018
122,59,18,6.219469084,23.5000992,83.63488952,79.81328183,cotton,India,20.5937,78.9629
140,38,15,6.021439523,24.1472953,75.88298598,69.91563467,cotton,USA,31.9686,-99.9018
102,49,21,6.253343655,24.69315538,84.84422454,89.799462,cotton,USA,31.9686,-99.9018
111,40,25,6.187455798999999,24.48469200000001,84.44932014,90.94342484,cotton,China,35.8617,104.1954
131,35,18,7.0576933660000005,24.49112609,82.24415809,64.02949379,cotton,India,20.5937,78.9629
135,43,16,6.720449769,23.47986888,81.73049149,86.76287924,cotton,China,35.8617,104.1954
100,46,18,6.4316895060000006,24.18586246,76.04203958,69.08056728,cotton,India,20.5937,78.9629
123,39,24,7.453106264,25.00755095,78.17952126,86.06411872,cotton,China,35.8617,104.1954
117,56,15,7.368258226,25.99237426,77.0543546,89.1188212,cotton,China,35.8617,104.1954
121,36,24,7.352401887,23.66457347,81.69105088,99.36898373,cotton,USA,31.9686,-99.9018
101,58,18,6.652143699,25.66891439,81.38103349,78.59595817,cotton,India,20.5937,78.9629
107,42,24,6.144631795,22.04612876,84.62978302,86.00758678,cotton,India,20.5937,78.9629
100,41,22,7.318802162000001,22.4204752,84.55794703,93.46595573,cotton,USA,31.9686,-99.9018
125,39,21,7.954629324,25.03149561,82.21276599,95.0191318,cotton,USA,31.9686,-99.9018
105,60,23,6.207652157,23.53371386,77.21705554,87.54004943,cotton,USA,31.9686,-99.9018
102,46,19,6.631005298,22.77076388,82.5993307,81.49543437,cotton,China,35.8617,104.1954
131,49,22,7.306918817000001,25.49848236,79.9751579,67.05961949,cotton,India,20.5937,78.9629
139,35,15,5.898293044,25.248679,83.4630147,86.55517751,cotton,China,35.8617,104.1954
108,36,19,7.238566893,22.78249615,77.51235009,64.61444234,cotton,China,35.8617,104.1954
118,45,23,7.977651226,23.37044424,77.43198948,71.67870701,cotton,India,20.5937,78.9629
107,51,22,5.983075895,24.86560781,78.22080815,79.56866268,cotton,USA,31.9686,-99.9018
125,60,17,6.785723961,24.14386157,84.51591287,80.36146974,cotton,USA,31.9686,-99.9018
113,37,20,7.393441155,25.03300222,79.04368718,97.10087029,cotton,USA,31.9686,-99.9018
131,52,16,6.486068274,23.65724079,84.47601498,88.54479121,cotton,China,35.8617,104.1954
115,48,16,7.175934962,25.54359718,84.09229796,88.94245493,cotton,USA,31.9686,-99.9018
113,38,25,7.388265887999999,22.00085141,79.47270984,90.42224164,cotton,USA,31.9686,-99.9018
111,41,18,6.10539819,23.64328417,78.1258666,80.96157332,cotton,USA,31.9686,-99.9018
111,53,19,6.419536555,23.96436009,78.02763149,84.63148859,cotton,China,35.8617,104.1954
122,48,16,6.307585854,24.65425757,75.6350708,61.82980133,cotton,USA,31.9686,-99.9018
108,46,17,6.93221485,24.3017998,84.87668973,65.0247867,cotton,India,20.5937,78.9629
132,41,22,7.810865753,24.29144926,81.02453404,90.41694635,cotton,India,20.5937,78.9629
103,42,17,6.527541661,24.29470232,84.61527627,81.05902285,cotton,China,35.8617,104.1954
133,50,25,7.569454601,25.72180042,81.19666206,99.93100821,cotton,India,20.5937,78.9629
127,37,18,7.041065585,24.87663664,76.30050373,91.9223468,cotton,USA,31.9686,-99.9018
110,39,25,7.208795456,22.60612115,77.34264002,75.13617229,cotton,China,35.8617,104.1954
131,38,19,6.814341946,23.86814008,75.68339729,90.4547185,cotton,China,35.8617,104.1954
108,38,24,7.442217061,23.41022496,76.43836957,78.82199603,cotton,China,35.8617,104.1954
122,40,17,6.854558957,24.96440768,81.31677618,80.03995829,cotton,China,35.8617,104.1954
111,50,15,7.884550475,25.16820129,80.30351815,84.62419032,cotton,China,35.8617,104.1954
140,40,17,6.006085786,22.72767171,77.07598065,77.55176318,cotton,USA,31.9686,-99.9018
100,40,20,7.432043735,22.45145981,76.25674874,86.84998693,cotton,USA,31.9686,-99.9018
123,50,16,6.498052108,23.04920461,75.53835214,70.65644296,cotton,India,20.5937,78.9629
107,36,21,6.205263534,25.29250148,75.66653335,62.64174227,cotton,China,35.8617,104.1954
118,50,19,6.360812227,22.95604064,82.33733678,66.48339303,cotton,China,35.8617,104.1954
103,51,20,7.0466074339999984,22.80213132,84.14668447,91.6389565,cotton,India,20.5937,78.9629
133,57,19,7.947011366,23.54234715,75.98203329,84.12536744,cotton,USA,31.9686,-99.9018
129,47,20,6.281913857999999,24.41212325,80.80343786,98.60457373,cotton,USA,31.9686,-99.9018
116,52,19,6.114525877,22.94276687,75.37170612,67.08022574,cotton,India,20.5937,78.9629
114,40,23,6.7539780610000015,25.53676123,81.13668716,95.4262599,cotton,USA,31.9686,-99.9018
131,60,17,7.4250413160000015,25.32023717,81.79475917,83.46532547,cotton,USA,31.9686,-99.9018
107,43,18,6.745104394,22.426733,81.53480799,65.54475812,cotton,USA,31.9686,-99.9018
123,44,21,7.6411165689999985,25.78544484,75.00539324,91.39578861,cotton,China,35.8617,104.1954
112,49,25,6.470135478,25.68959532,77.90621048,66.19426787,cotton,USA,31.9686,-99.9018
119,44,15,7.091992365,22.14593688,82.85975490000001,60.65381719,cotton,China,35.8617,104.1954
130,59,19,6.520403794,25.07278712,82.50257909,93.51042684,cotton,India,20.5937,78.9629
127,53,24,6.127939627999999,22.21506982,76.17851932,70.40557612,cotton,India,20.5937,78.9629
134,52,18,7.994679507000001,23.9643129,76.59175937,76.13090645,cotton,India,20.5937,78.9629
109,36,18,7.524707577,25.40059227,76.53237965,62.51388670000001,cotton,India,20.5937,78.9629
100,48,17,7.827877817999999,23.7805123,83.03878838,66.26555904,cotton,China,35.8617,104.1954
132,52,19,6.436691764,24.16402322,76.7433897,61.94626051,cotton,USA,31.9686,-99.9018
102,37,25,5.907930899,25.31468463,77.91757121,72.82902109,cotton,India,20.5937,78.9629
111,39,22,6.135025006,22.60361557,80.35090459999998,88.57395505,cotton,China,35.8617,104.1954
